Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
1.99526E-09;65;64.5;63.9;88.5;-1.31332E-13;67.5;64.5;34.3;86.6;1.71389E-10;64.5;28.9;39.8;84
1.47203E-09;65;64.6;63.7;87.6;0;65.6;64.6;33.4;82.6;2.13569E-14;62.7;28.6;38.5;80.1
1.16507E-09;65;64.7;63.5;87.1;0;63.7;64.7;32.5;78.8;0;60.9;28.3;37.3;76.4
1.94224E-08;64.9;59.7;59.7;89.5;0;61.9;59.7;31.7;75.2;0;59.3;28;36.2;72.9
2.08735E-08;64.9;59.3;59.4;89.7;0;60.2;59.3;30.9;71.8;0;57.6;27.7;35.2;69.7
2.1127E-08;64.9;59.3;59.3;89.7;0;58.5;59.3;30.2;68.7;0;56.1;27.5;34.2;66.7
7.56542E-07;63.2;50.9;63.7;95.1;6.94676E-07;69.4;50.9;37.6;89.9;9.09884E-07;69.2;32;37.4;89.9
5.5856E-07;64.9;54.7;61.9;90;8.96919E-07;69.5;54.7;37.5;90;6.82219E-07;69.4;33.3;35.8;90
5.21822E-07;64.9;53.3;59.4;90;7.39123E-07;69.6;53.3;40.8;90;6.53387E-07;69.4;32.9;35.1;90
4.75082E-07;64.9;51.6;56.6;90;6.22654E-07;69.6;51.6;42.9;90;3.21421E-09;69.9;32.5;36.6;88.2
1.54335E-07;64.8;55.4;58.9;89.8;1.68578E-07;69.5;55.4;46.1;89.7;2.0603E-07;69.1;29;37.2;88.2
1.77441E-07;64.8;54.8;59.2;89.8;1.97887E-07;69.2;54.8;33.8;89.4;5.955E-07;69;21.9;27.2;89.7
2.11675E-07;64.7;54.4;59.9;89.8;2.06222E-07;69.1;54.4;33.9;89.4;4.65911E-07;69.5;39.9;43.2;89.9
